date,open,high,low,close,price_change_pct,volume,turnover,year,eps,pe-ratio,roe,dividend
2022-02-15,324.0,330.0,319.0,329.6,3.58,289771.0,94062890.3,2022,4.48,42.15,4.16,5.26
2022-02-16,330.0,336.0,318.7,322.0,-2.31,224170.0,72597064.0,2022,4.48,42.15,4.16,5.26
2022-02-17,326.0,328.0,317.0,318.5,-1.09,153727.0,49067033.7,2022,4.48,42.15,4.16,5.26
2022-02-20,312.2,320.9,306.0,314.1,-1.38,293998.0,92789488.9,2022,4.48,42.15,4.16,5.26
2022-02-21,319.7,320.0,313.0,316.0,0.6,160337.0,50691112.9,2022,4.48,42.15,4.16,5.26
2022-02-22,319.9,322.0,314.0,315.0,-0.32,219278.0,69723833.4,2022,4.48,42.15,4.16,5.26
2022-02-23,315.0,320.5,314.0,315.0,0.0,255502.0,80869389.5,2022,4.48,42.15,4.16,5.26
2022-02-24,315.0,315.0,305.0,307.0,-2.54,343057.0,105962438.2,2022,4.48,42.15,4.16,5.26
2022-02-27,302.0,315.0,302.0,309.2,0.72,195628.0,60681603.5,2022,4.48,42.15,4.16,5.26
2022-02-28,315.3,322.0,299.9,302.0,-2.33,276018.0,84952979.4,2022,4.48,42.15,4.16,5.26
2022-03-02,305.0,305.0,288.0,289.0,-4.3,293199.0,86091801.0,2022,4.48,42.15,4.16,5.26
2022-03-06,290.0,298.0,284.6,289.0,0.0,190840.0,55499776.0,2022,4.48,42.15,4.16,5.26
2022-03-07,290.0,295.0,285.5,285.9,-1.07,135130.0,39110554.3,2022,4.48,42.15,4.16,5.26
2022-03-09,291.6,291.6,275.5,278.1,-2.73,147490.0,41292596.7,2022,4.48,42.15,4.16,5.26
2022-03-10,281.0,295.5,275.0,295.0,6.08,187987.0,53719957.7,2022,4.48,42.15,4.16,5.26
2022-03-13,300.0,308.0,295.1,307.0,4.07,267687.0,81348099.2,2022,4.48,42.15,4.16,5.26
2022-03-14,313.1,313.1,298.0,304.0,-0.98,66296.0,20234335.1,2022,4.48,42.15,4.16,5.26
2022-03-15,304.0,308.0,299.0,300.0,-1.32,129717.0,39050322.1,2022,4.48,42.15,4.16,5.26
2022-03-16,300.0,306.0,295.0,296.0,-1.33,86403.0,25678749.8,2022,4.48,42.15,4.16,5.26
2022-03-20,301.6,306.0,295.0,296.0,0.0,76270.0,22619619.3,2022,4.48,42.15,4.16,5.26
2022-03-21,300.0,306.0,293.0,302.0,2.03,134483.0,40339799.8,2022,4.48,42.15,4.16,5.26
2022-03-22,307.0,308.0,300.0,301.1,-0.3,102825.0,31182542.7,2022,4.48,42.15,4.16,5.26
2022-03-23,302.0,302.0,297.3,298.1,-1.0,54842.0,16392204.8,2022,4.48,42.15,4.16,5.26
2022-03-24,296.5,300.0,291.0,291.8,-2.11,112781.0,33192844.7,2022,4.48,42.15,4.16,5.26
2022-03-27,294.1,300.0,282.4,283.8,-2.74,160678.0,46024449.1,2022,4.48,42.15,4.16,5.26
2022-03-28,284.0,286.5,279.0,279.6,-1.48,129474.0,36429446.7,2022,4.48,42.15,4.16,5.26
2022-03-29,281.0,285.0,277.0,279.3,-0.11,92772.0,26034588.9,2022,4.48,42.15,4.16,5.26
2022-03-30,281.0,294.2,278.0,291.0,4.19,167666.0,47598160.6,2022,4.48,42.15,4.16,5.26
2022-03-31,295.0,296.8,283.0,283.0,-2.75,87544.0,25149834.2,2022,4.48,42.15,4.16,5.26
2022-04-03,283.0,283.0,275.0,279.0,-1.41,79627.0,22208086.4,2022,4.48,42.15,4.16,5.26
2022-04-04,280.0,284.0,274.0,276.1,-1.04,67259.0,18677210.8,2022,4.48,42.15,4.16,5.26
2022-04-05,276.0,276.0,268.0,271.0,-1.85,149681.0,40557972.6,2022,4.48,42.15,4.16,5.26
2022-04-06,270.0,276.0,264.0,266.2,-1.77,88976.0,23866585.5,2022,4.48,42.15,4.16,5.26
2022-04-07,269.0,275.0,264.0,270.0,1.43,156189.0,42215168.8,2022,4.48,42.15,4.16,5.26
2022-04-11,275.0,280.8,264.1,264.3,-2.11,141827.0,38351469.6,2022,4.48,42.15,4.16,5.26
2022-04-12,269.0,269.0,255.0,257.0,-2.76,98943.0,25528916.5,2022,4.48,42.15,4.16,5.26
2022-04-13,260.0,261.0,252.0,260.0,1.17,93614.0,24119736.0,2022,4.48,42.15,4.16,5.26
2022-04-17,263.0,265.0,252.0,253.0,-2.69,101241.0,26054642.3,2022,4.48,42.15,4.16,5.26
2022-04-18,253.1,256.0,245.0,246.0,-2.77,116538.0,28862593.0,2022,4.48,42.15,4.16,5.26
2022-04-19,250.0,255.0,239.3,247.9,0.77,77125.0,19096713.3,2022,4.48,42.15,4.16,5.26
2022-04-20,250.0,251.9,241.0,242.0,-2.38,73988.0,18085878.1,2022,4.48,42.15,4.16,5.26
2022-04-21,242.0,246.5,236.2,242.0,0.0,71656.0,17175270.1,2022,4.48,42.15,4.16,5.26
2022-04-24,246.0,266.2,242.1,264.0,9.09,192612.0,49603892.5,2022,4.48,42.15,4.16,5.26
2022-04-25,266.0,270.0,254.0,259.0,-1.89,173353.0,45760159.5,2022,4.48,42.15,4.16,5.26
2022-04-26,256.0,263.8,253.2,254.0,-1.93,62261.0,15992500.3,2022,4.48,42.15,4.16,5.26
2022-04-27,254.0,257.0,250.0,257.0,1.18,97593.0,24723790.9,2022,4.48,42.15,4.16,5.26
2022-04-28,260.0,262.0,252.0,253.0,-1.56,70526.0,18007729.2,2022,4.48,42.15,4.16,5.26
2022-05-02,249.0,250.0,244.1,247.0,-2.37,82139.0,20210063.0,2022,4.48,42.15,4.16,5.26
2022-05-04,247.0,249.0,239.0,241.0,-2.43,74916.0,18120714.5,2022,4.48,42.15,4.16,5.26
2022-05-05,240.0,245.0,235.5,236.5,-1.87,86208.0,20428821.5,2022,4.48,42.15,4.16,5.26
2022-05-08,240.0,247.0,229.5,239.0,1.06,77882.0,18232317.7,2022,4.48,42.15,4.16,5.26
2022-05-09,242.0,246.0,238.3,240.0,0.42,69848.0,16905973.2,2022,4.48,42.15,4.16,5.26
2022-05-10,243.0,250.9,238.0,249.0,3.75,94304.0,23122238.4,2022,4.48,42.15,4.16,5.26
2022-05-11,251.0,259.9,250.0,259.9,4.38,122944.0,31466045.8,2022,4.48,42.15,4.16,5.26
2022-05-12,265.0,266.0,252.9,253.0,-2.65,113243.0,29195701.9,2022,4.48,42.15,4.16,5.26
2022-05-17,248.0,252.0,238.0,240.0,-5.14,119012.0,28832150.5,2022,4.48,42.15,4.16,5.26
2022-05-18,240.0,247.8,235.2,244.5,1.88,52973.0,12780593.0,2022,4.48,42.15,4.16,5.26
2022-05-19,244.5,247.5,239.0,239.1,-2.21,51206.0,12381436.3,2022,4.48,42.15,4.16,5.26
2022-05-20,238.0,243.0,237.0,238.5,-0.25,44255.0,10566576.1,2022,4.48,42.15,4.16,5.26
2022-05-23,240.0,240.0,228.7,234.9,-1.51,68273.0,15923416.2,2022,4.48,42.15,4.16,5.26
2022-05-24,234.3,241.9,230.0,236.0,0.47,54485.0,12925401.0,2022,4.48,42.15,4.16,5.26
2022-05-25,240.7,241.0,236.5,237.5,0.64,34804.0,8301853.8,2022,4.48,42.15,4.16,5.26
2022-05-26,236.0,240.0,235.2,236.1,-0.59,41079.0,9749287.2,2022,4.48,42.15,4.16,5.26
2022-05-27,231.4,244.0,231.4,235.0,-0.47,55146.0,12950937.2,2022,4.48,42.15,4.16,5.26
2022-05-30,238.0,239.7,230.0,231.0,-1.7,54334.0,12617265.1,2022,4.48,42.15,4.16,5.26
2022-05-31,230.0,235.6,225.5,227.0,-1.73,77877.0,17756753.6,2022,4.48,42.15,4.16,5.26
2022-06-01,231.5,232.1,223.0,226.0,-0.44,47196.0,10660764.1,2022,4.48,42.15,4.16,5.26
2022-06-02,227.0,230.0,225.0,227.0,0.44,53609.0,12203949.5,2022,4.48,42.15,4.16,5.26
2022-06-03,227.0,227.2,222.0,222.1,-2.16,55559.0,12438666.3,2022,4.48,42.15,4.16,5.26
2022-06-06,226.3,230.0,220.1,221.5,-0.27,50403.0,11237334.2,2022,4.48,42.15,4.16,5.26
2022-06-07,219.1,224.0,215.0,216.0,-2.48,76840.0,16766057.7,2022,4.48,42.15,4.16,5.26
2022-06-08,216.0,230.0,215.0,223.0,3.24,65921.0,14695128.5,2022,4.48,42.15,4.16,5.26
2022-06-09,226.0,229.8,219.0,221.0,-0.9,64569.0,14480897.1,2022,4.48,42.15,4.16,5.26
2022-06-10,225.0,225.0,216.2,218.0,-1.36,45356.0,9897994.8,2022,4.48,42.15,4.16,5.26
2022-06-13,218.0,220.8,215.7,216.1,-0.87,27696.0,6022721.7,2022,4.48,42.15,4.16,5.26
2022-06-14,216.0,216.0,209.8,211.9,-1.94,55652.0,11769533.5,2022,4.48,42.15,4.16,5.26
2022-06-15,211.9,211.9,202.9,205.0,-3.26,74253.0,15257469.6,2022,4.48,42.15,4.16,5.26
2022-06-16,205.0,209.0,198.0,202.0,-1.46,93122.0,18985278.6,2022,4.48,42.15,4.16,5.26
2022-06-17,205.0,206.0,200.5,202.0,0.0,35993.0,7314331.9,2022,4.48,42.15,4.16,5.26
2022-06-19,202.0,202.0,195.1,195.1,-3.42,59564.0,11765159.3,2022,4.48,42.15,4.16,5.26
2022-06-20,195.0,195.0,185.1,186.0,-4.66,131527.0,24649319.9,2022,4.48,42.15,4.16,5.26
2022-06-21,184.0,200.0,181.0,193.0,3.76,101311.0,19460573.8,2022,4.48,42.15,4.16,5.26
2022-06-22,193.0,195.0,188.0,190.0,-1.55,48776.0,9245936.7,2022,4.48,42.15,4.16,5.26
2022-06-23,186.2,189.0,180.0,181.0,-4.74,114989.0,20909658.0,2022,4.48,42.15,4.16,5.26
2022-06-24,179.0,189.0,173.0,182.0,0.55,62827.0,11255874.6,2022,4.48,42.15,4.16,5.26
2022-06-26,185.0,200.2,185.0,200.2,10.0,188008.0,36285566.1,2022,4.48,42.15,4.16,5.26
2022-06-27,204.2,212.1,197.0,200.3,0.05,214337.0,43867300.5,2022,4.48,42.15,4.16,5.26
2022-06-28,200.3,200.3,192.4,195.2,-2.55,66602.0,13078991.9,2022,4.48,42.15,4.16,5.26
2022-06-29,199.1,208.0,190.0,205.0,5.02,100964.0,20350113.7,2022,4.48,42.15,4.16,5.26
2022-06-30,209.0,214.9,201.0,212.0,3.41,173254.0,36449710.8,2022,4.48,42.15,4.16,5.26
2022-07-01,212.0,216.0,206.0,209.8,-1.04,73187.0,15418415.2,2022,4.48,42.15,4.16,5.26
2022-07-03,206.0,217.0,206.0,214.9,2.43,125158.0,26603861.2,2022,4.48,42.15,4.16,5.26
2022-07-04,219.0,235.0,212.7,217.5,1.21,285855.0,63531458.2,2022,4.48,42.15,4.16,5.26
2022-07-05,221.8,224.4,208.0,209.0,-3.91,130522.0,27919091.0,2022,4.48,42.15,4.16,5.26
2022-07-06,213.1,213.5,202.1,209.0,0.0,114594.0,23833268.0,2022,4.48,42.15,4.16,5.26
2022-07-07,213.1,219.9,206.8,206.8,-1.05,94290.0,19820529.5,2022,4.48,42.15,4.16,5.26
2022-07-08,210.9,213.0,202.0,204.0,-1.35,64813.0,13204472.8,2022,4.48,42.15,4.16,5.26
2022-07-11,204.0,204.0,190.0,192.0,-5.88,151090.0,29493805.2,2022,4.48,42.15,4.16,5.26
2022-07-12,190.0,199.0,190.0,193.9,0.99,88495.0,17269072.6,2022,4.48,42.15,4.16,5.26
2022-07-13,197.7,203.0,194.1,203.0,4.69,125437.0,25045077.3,2022,4.48,42.15,4.16,5.26
2022-07-14,207.0,210.0,199.5,202.0,-0.49,104381.0,21175050.1,2022,4.48,42.15,4.16,5.26
2022-07-15,205.9,205.9,198.0,200.0,-0.99,51048.0,10203224.4,2022,4.48,42.15,4.16,5.26
2022-07-17,204.0,204.0,197.0,201.0,0.5,46819.0,9376223.8,2022,4.48,42.15,4.16,5.26
2022-07-18,201.5,205.0,198.2,202.9,0.95,50434.0,10173272.9,2022,4.48,42.15,4.16,5.26
2022-07-19,198.9,208.8,198.9,203.1,0.1,96075.0,19735893.2,2022,4.48,42.15,4.16,5.26
2022-07-20,203.0,207.0,200.0,204.5,0.69,70942.0,14500701.6,2022,4.48,42.15,4.16,5.26
2022-07-21,204.5,205.0,201.0,202.4,-1.03,51236.0,10392051.2,2022,4.48,42.15,4.16,5.26
2022-07-22,200.0,202.5,198.0,199.0,-1.68,84964.0,16994668.1,2022,4.48,42.15,4.16,5.26
2022-07-24,202.9,209.1,200.2,208.0,4.52,164387.0,33714297.6,2022,4.48,42.15,4.16,5.26
2022-07-25,212.0,216.2,209.1,216.0,3.85,166133.0,35547295.3,2022,4.48,42.15,4.16,5.26
2022-07-26,217.0,220.0,208.0,208.1,-3.66,188378.0,39975400.4,2022,4.48,42.15,4.16,5.26
2022-07-27,210.0,212.1,203.9,211.0,1.39,159697.0,33346075.6,2022,4.48,42.15,4.16,5.26
2022-07-28,214.9,219.0,210.0,212.0,0.47,248450.0,53292583.0,2022,4.48,42.15,4.16,5.26
2022-07-29,212.0,215.0,210.0,210.3,-0.8,66384.0,14022174.8,2022,4.48,42.15,4.16,5.26
2022-07-31,214.0,225.0,210.0,224.7,6.85,363358.0,79315512.9,2022,4.48,42.15,4.16,5.26
2022-08-01,229.0,243.3,220.2,236.1,5.07,586248.0,137670704.9,2022,4.48,42.15,4.16,5.26
2022-08-02,236.1,242.0,232.5,236.0,-0.04,248278.0,58675308.9,2022,4.48,42.15,4.16,5.26
2022-08-03,240.0,245.0,235.0,236.7,0.3,303899.0,72974627.1,2022,4.48,42.15,4.16,5.26
2022-08-04,239.0,240.0,227.4,228.0,-3.68,266957.0,61914402.2,2022,4.48,42.15,4.16,5.26
2022-08-05,230.0,230.0,219.0,220.1,-3.46,179298.0,39930216.8,2022,4.48,42.15,4.16,5.26
2022-08-07,217.0,227.0,217.0,222.0,0.86,170693.0,37849696.6,2022,4.48,42.15,4.16,5.26
2022-08-08,223.0,224.9,215.0,217.0,-2.25,245436.0,53703754.9,2022,4.48,42.15,4.16,5.26
2022-08-09,220.0,220.0,208.1,209.4,-3.5,219380.0,46374558.6,2022,4.48,42.15,4.16,5.26
2022-08-10,211.9,212.0,204.0,207.9,-0.72,103559.0,21583865.3,2022,4.48,42.15,4.16,5.26
2022-08-11,211.0,212.0,204.0,205.0,-1.39,120233.0,24871623.6,2022,4.48,42.15,4.16,5.26
2022-08-14,206.0,210.0,200.0,201.9,-1.51,160174.0,32492664.3,2022,4.48,42.15,4.16,5.26
2022-08-15,201.9,214.0,201.0,214.0,5.99,153670.0,32136362.6,2022,4.48,42.15,4.16,5.26
2022-08-16,218.2,222.0,208.0,209.0,-2.34,165060.0,35305116.0,2022,4.48,42.15,4.16,5.26
2022-08-17,213.0,213.0,206.1,207.9,-0.53,58107.0,12153816.0,2022,4.48,42.15,4.16,5.26
2022-08-18,208.0,213.0,208.0,212.6,2.26,99406.0,21000638.7,2022,4.48,42.15,4.16,5.26
2022-08-21,212.0,215.0,208.9,209.0,-1.69,74996.0,15853149.7,2022,4.48,42.15,4.16,5.26
2022-08-22,212.0,212.0,206.1,207.5,-0.72,55244.0,11488174.5,2022,4.48,42.15,4.16,5.26
2022-08-23,206.0,210.0,206.0,208.0,0.24,43207.0,8978585.0,2022,4.48,42.15,4.16,5.26
2022-08-24,208.0,211.0,207.0,207.0,-0.48,49715.0,10363826.6,2022,4.48,42.15,4.16,5.26
2022-08-25,207.0,211.0,204.1,205.0,-0.97,68338.0,14110516.3,2022,4.48,42.15,4.16,5.26
2022-08-26,205.0,205.0,200.0,202.5,-1.22,78494.0,15851293.3,2022,4.48,42.15,4.16,5.26
2022-08-28,202.5,203.8,196.0,196.0,-3.21,139016.0,27663564.4,2022,4.48,42.15,4.16,5.26
2022-08-29,196.0,198.0,192.0,195.9,-0.05,121607.0,23712922.4,2022,4.48,42.15,4.16,5.26
2022-08-30,199.8,201.0,196.0,196.8,0.46,62915.0,12446298.4,2022,4.48,42.15,4.16,5.26
2022-08-31,198.0,199.0,193.0,193.6,-1.63,49682.0,9667166.8,2022,4.48,42.15,4.16,5.26
2022-09-01,193.0,196.0,190.6,194.1,0.26,72459.0,13988648.1,2022,4.48,42.15,4.16,5.26
2022-09-02,191.5,197.8,191.5,193.9,-0.1,22787.0,4422620.1,2022,4.48,42.15,4.16,5.26
2022-09-04,196.0,198.0,192.5,194.9,0.52,44319.0,8622389.4,2022,4.48,42.15,4.16,5.26
2022-09-05,197.0,197.0,192.5,193.0,-0.97,40174.0,7781185.6,2022,4.48,42.15,4.16,5.26
2022-09-06,194.0,195.0,189.5,191.0,-1.04,77559.0,14755912.3,2022,4.48,42.15,4.16,5.26
2022-09-07,193.0,193.0,188.0,189.0,-1.05,35974.0,6785694.5,2022,4.48,42.15,4.16,5.26
2022-09-08,191.9,191.9,185.1,189.0,0.0,62587.0,11804760.4,2022,4.48,42.15,4.16,5.26
2022-09-11,191.0,192.7,185.5,186.0,-1.59,41781.0,7887524.7,2022,4.48,42.15,4.16,5.26
2022-09-12,186.0,189.0,183.0,184.1,-1.02,41751.0,7717392.8,2022,4.48,42.15,4.16,5.26
2022-09-13,183.0,190.0,181.0,188.0,2.12,52919.0,9932201.5,2022,4.48,42.15,4.16,5.26
2022-09-14,190.0,197.4,190.0,196.8,4.68,84374.0,16380589.2,2022,4.48,42.15,4.16,5.26
2022-09-15,196.8,199.5,186.4,187.8,-4.57,92120.0,17628859.0,2022,4.48,42.15,4.16,5.26
2022-09-16,188.0,188.0,177.0,184.5,-1.76,62380.0,11449929.4,2022,4.48,42.15,4.16,5.26
2022-09-18,187.0,188.0,178.0,179.9,-2.49,95219.0,17125519.1,2022,4.48,42.15,4.16,5.26
2022-09-20,179.9,179.9,173.0,174.5,-3.0,85875.0,14993337.4,2022,4.48,42.15,4.16,5.26
2022-09-21,174.0,180.0,174.0,175.8,0.74,57815.0,10241932.7,2022,4.48,42.15,4.16,5.26
2022-09-22,175.0,177.6,172.4,173.5,-1.31,46079.0,8035799.1,2022,4.48,42.15,4.16,5.26
2022-09-25,173.0,173.0,166.9,168.0,-3.17,79516.0,13408492.3,2022,4.48,42.15,4.16,5.26
2022-09-27,170.0,173.4,167.0,167.3,-0.42,37389.0,6328716.7,2022,4.48,42.15,4.16,5.26
2022-09-28,166.0,173.0,165.1,166.5,-0.48,37012.0,6199474.9,2022,4.48,42.15,4.16,5.26
2022-09-29,169.0,171.0,167.5,170.0,2.1,34696.0,5881148.7,2022,4.48,42.15,4.16,5.26
2022-10-09,168.0,177.9,168.0,175.0,2.94,69205.0,11891040.4,2022,4.48,42.15,4.16,5.26
2022-10-10,178.5,180.0,170.6,172.0,-1.71,38002.0,6625033.4,2022,4.48,42.15,4.16,5.26
2022-10-11,169.0,171.0,168.8,169.1,-1.69,29151.0,4942282.5,2022,4.48,42.15,4.16,5.26
2022-10-12,172.0,172.0,168.0,170.0,0.53,38888.0,6613639.6,2022,4.48,42.15,4.16,5.26
2022-10-13,172.0,173.0,170.0,172.0,1.18,42807.0,7343238.2,2022,4.48,42.15,4.16,5.26
2022-10-16,175.0,175.0,168.0,168.9,-1.8,44649.0,7553520.2,2022,4.48,42.15,4.16,5.26
2022-10-17,170.0,170.0,167.0,167.9,-0.59,27392.0,4606290.9,2022,4.48,42.15,4.16,5.26
2022-10-19,168.0,170.9,164.0,164.0,-2.32,58408.0,9692988.4,2022,4.48,42.15,4.16,5.26
2022-10-20,167.2,167.2,161.8,164.0,0.0,46511.0,7596666.3,2022,4.48,42.15,4.16,5.26
2022-10-23,164.0,165.9,163.0,165.5,0.91,19794.0,3258657.9,2022,4.48,42.15,4.16,5.26
2022-10-31,166.0,168.0,159.8,164.0,-0.91,66214.0,10852484.0,2022,4.48,42.15,4.16,5.26
2022-11-01,167.0,172.1,162.5,172.0,4.88,137208.0,23087649.8,2022,4.48,42.15,4.16,5.26
2022-11-02,174.8,177.4,170.0,173.0,0.58,83174.0,14434841.9,2022,4.48,42.15,4.16,5.26
2022-11-03,175.9,175.9,170.0,173.0,0.0,27549.0,4735148.5,2022,4.48,42.15,4.16,5.26
2022-11-06,172.0,177.0,168.6,176.9,2.25,78892.0,13732343.7,2022,4.48,42.15,4.16,5.26
2022-11-07,175.0,184.6,175.0,177.0,0.06,101984.0,18350508.5,2022,4.48,42.15,4.16,5.26
2022-11-08,179.9,180.0,175.0,177.0,0.0,54593.0,9680738.9,2022,4.48,42.15,4.16,5.26
2022-11-09,179.0,179.0,170.0,170.1,-3.9,57750.0,9973205.9,2022,4.48,42.15,4.16,5.26
2022-11-10,172.0,173.0,165.5,167.0,-1.82,60158.0,10134925.5,2022,4.48,42.15,4.16,5.26
2022-11-13,164.1,169.0,164.1,166.1,-0.54,39588.0,6588806.4,2022,4.48,42.15,4.16,5.26
2022-11-14,166.1,170.0,165.0,169.0,1.75,27196.0,4564309.6,2022,4.48,42.15,4.16,5.26
2022-11-15,169.0,172.9,167.0,168.5,-0.3,41220.0,6981026.4,2022,4.48,42.15,4.16,5.26
2022-11-16,168.5,172.0,168.0,170.9,1.42,38237.0,6507535.7,2022,4.48,42.15,4.16,5.26
2022-11-17,173.0,178.5,171.0,175.0,2.4,84346.0,14709817.4,2022,4.48,42.15,4.16,5.26
2022-11-22,175.1,181.9,172.0,173.3,-0.97,39559.0,6950173.5,2022,4.48,42.15,4.16,5.26
2022-11-23,173.0,173.0,170.0,172.8,-0.29,24409.0,4189896.4,2022,4.48,42.15,4.16,5.26
2022-11-24,172.8,175.0,170.0,175.0,1.27,66493.0,11388198.3,2022,4.48,42.15,4.16,5.26
2022-11-27,174.0,176.0,172.2,174.9,-0.06,40751.0,7080020.0,2022,4.48,42.15,4.16,5.26
2022-11-28,176.0,178.0,171.9,172.0,-1.66,52479.0,9106790.6,2022,4.48,42.15,4.16,5.26
2022-11-29,170.0,173.0,170.0,172.0,0.0,36455.0,6249217.8,2022,4.48,42.15,4.16,5.26
2022-11-30,175.0,175.0,170.3,171.8,-0.12,20463.0,3510945.0,2022,4.48,42.15,4.16,5.26
2022-12-01,172.0,174.0,170.5,170.5,-0.76,34471.0,5940751.7,2022,4.48,42.15,4.16,5.26
2022-12-04,171.0,173.0,170.0,170.5,0.0,40562.0,6947769.4,2022,4.48,42.15,4.16,5.26
2022-12-05,173.0,173.0,168.0,169.0,-0.88,41412.0,7033647.5,2022,4.48,42.15,4.16,5.26
2022-12-06,169.0,170.0,166.2,167.5,-0.89,44694.0,7488809.6,2022,4.48,42.15,4.16,5.26
2022-12-07,167.5,169.0,166.2,167.0,-0.3,24352.0,4073254.9,2022,4.48,42.15,4.16,5.26
2022-12-11,169.9,169.9,164.0,165.0,-1.2,40509.0,6685785.0,2022,4.48,42.15,4.16,5.26
2022-12-12,168.0,168.0,162.0,166.0,0.61,49906.0,8234232.7,2022,4.48,42.15,4.16,5.26
2022-12-13,167.0,168.0,165.0,165.5,-0.3,23059.0,3829226.7,2022,4.48,42.15,4.16,5.26
2022-12-14,166.0,166.9,163.0,165.1,-0.24,22831.0,3775649.2,2022,4.48,42.15,4.16,5.26
2022-12-15,168.0,172.0,164.3,164.9,-0.12,50857.0,8453544.1,2022,4.48,42.15,4.16,5.26
2022-12-18,165.0,167.0,161.0,162.2,-1.64,38811.0,6314035.2,2022,4.48,42.15,4.16,5.26
2022-12-19,160.0,165.0,160.0,163.0,0.49,29109.0,4742809.2,2022,4.48,42.15,4.16,5.26
2022-12-20,165.0,165.4,162.5,164.7,1.04,21607.0,3543452.9,2022,4.48,42.15,4.16,5.26
2022-12-21,164.0,165.0,163.1,163.5,-0.73,27880.0,4570413.2,2022,4.48,42.15,4.16,5.26
2022-12-22,163.5,163.9,161.9,163.0,-0.31,31662.0,5138454.9,2022,4.48,42.15,4.16,5.26
2022-12-26,166.2,173.9,166.0,172.5,5.83,97343.0,16560588.2,2022,4.48,42.15,4.16,5.26
2022-12-27,173.0,189.7,173.0,188.6,9.33,281854.0,52270398.3,2022,4.48,42.15,4.16,5.26
2022-12-28,192.3,195.0,183.1,186.0,-1.38,249723.0,47122316.0,2022,4.48,42.15,4.16,5.26
