date,open,high,low,close,price_change_pct,volume,turnover,year,eps,pe-ratio,roe,dividend
2022-05-11,794.0,800.0,785.0,792.0,0.89,60355.0,47844200.8,2022,39.13,18.1,19.54,0.0
2022-05-12,800.0,819.0,790.1,808.0,2.02,69720.0,55972819.3,2022,39.13,18.1,19.54,0.0
2022-05-17,808.0,814.0,775.0,775.0,-4.08,64901.0,51032588.1,2022,39.13,18.1,19.54,0.0
2022-05-18,780.0,789.0,771.0,786.0,1.42,27047.0,21033118.7,2022,39.13,18.1,19.54,0.0
2022-05-19,794.0,794.0,777.0,781.0,-0.64,29672.0,23247547.3,2022,39.13,18.1,19.54,0.0
2022-05-20,780.0,785.0,776.0,780.0,-0.13,14791.0,11542676.6,2022,39.13,18.1,19.54,0.0
2022-05-23,785.0,785.0,760.0,764.2,-2.03,38586.0,29522285.1,2022,39.13,18.1,19.54,0.0
2022-05-24,760.0,773.0,750.0,768.0,0.5,22335.0,17093132.1,2022,39.13,18.1,19.54,0.0
2022-05-25,783.0,783.0,770.0,775.0,0.91,20264.0,15717649.5,2022,39.13,18.1,19.54,0.0
2022-05-26,790.5,790.5,774.0,781.5,0.84,22046.0,17182885.5,2022,39.13,18.1,19.54,0.0
2022-05-27,785.0,785.0,770.0,772.0,-1.22,35663.0,27567460.2,2022,39.13,18.1,19.54,0.0
2022-05-30,787.4,787.4,750.0,760.0,-1.55,53026.0,40208618.1,2022,39.13,18.1,19.54,0.0
2022-05-31,770.0,770.0,748.0,752.7,-0.96,71623.0,53798800.7,2022,39.13,18.1,19.54,0.0
2022-06-01,750.0,763.0,748.0,759.9,0.96,42503.0,32041704.8,2022,39.13,18.1,19.54,0.0
2022-06-02,760.0,760.0,741.0,744.5,-2.03,87718.0,65460889.8,2022,39.13,18.1,19.54,0.0
2022-06-03,745.0,757.0,728.1,739.0,-0.74,84842.0,62355688.0,2022,39.13,18.1,19.54,0.0
2022-06-06,744.0,746.0,724.0,727.0,-1.62,92806.0,67694641.6,2022,39.13,18.1,19.54,0.0
2022-06-07,728.0,729.0,700.0,708.9,-2.49,86403.0,61188683.2,2022,39.13,18.1,19.54,0.0
2022-06-08,700.0,732.0,700.0,723.0,1.99,58996.0,42387230.9,2022,39.13,18.1,19.54,0.0
2022-06-09,720.0,731.7,715.0,716.0,-0.97,43462.0,31458526.3,2022,39.13,18.1,19.54,0.0
2022-06-10,730.3,730.3,700.0,716.0,0.0,42734.0,30241773.5,2022,39.13,18.1,19.54,0.0
2022-06-13,716.0,716.0,705.0,709.5,-0.91,34498.0,24507678.3,2022,39.13,18.1,19.54,0.0
2022-06-14,706.0,710.0,701.0,703.2,-0.89,33384.0,23532141.3,2022,39.13,18.1,19.54,0.0
2022-06-15,717.2,717.2,691.9,704.0,0.11,63277.0,44133477.1,2022,39.13,18.1,19.54,0.0
2022-06-16,704.0,707.9,690.0,697.4,-0.94,51244.0,35723383.7,2022,39.13,18.1,19.54,0.0
2022-06-17,700.0,705.0,690.0,695.0,-0.34,32624.0,22622428.4,2022,39.13,18.1,19.54,0.0
2022-06-19,699.0,699.0,680.2,682.0,-1.87,47112.0,32414390.4,2022,39.13,18.1,19.54,0.0
2022-06-20,680.0,680.0,671.1,674.4,-1.11,64703.0,43573844.6,2022,39.13,18.1,19.54,0.0
2022-06-21,680.0,693.6,670.3,685.0,1.57,46893.0,31847791.5,2022,39.13,18.1,19.54,0.0
2022-06-22,685.0,685.0,669.5,670.0,-2.19,36984.0,24938602.3,2022,39.13,18.1,19.54,0.0
2022-06-23,670.0,670.0,646.5,652.9,-2.55,63783.0,41559492.7,2022,39.13,18.1,19.54,0.0
2022-06-24,648.0,670.0,634.0,659.0,0.93,31888.0,20757296.4,2022,39.13,18.1,19.54,0.0
2022-06-26,672.0,686.0,662.0,686.0,4.1,75516.0,50874300.2,2022,39.13,18.1,19.54,0.0
2022-06-27,691.0,693.0,676.0,678.0,-1.17,46048.0,31489836.4,2022,39.13,18.1,19.54,0.0
2022-06-28,665.1,679.0,665.1,672.5,-0.81,15590.0,10475976.6,2022,39.13,18.1,19.54,0.0
2022-06-29,675.0,680.0,664.0,679.0,0.97,21950.0,14830151.4,2022,39.13,18.1,19.54,0.0
2022-06-30,682.0,698.7,680.0,698.7,2.9,51903.0,35835390.9,2022,39.13,18.1,19.54,0.0
2022-07-01,701.0,705.0,687.0,689.9,-1.26,65273.0,45132655.0,2022,39.13,18.1,19.54,0.0
2022-07-03,690.0,718.0,680.0,718.0,4.07,99723.0,68908574.2,2022,39.13,18.1,19.54,0.0
2022-07-04,720.0,734.0,699.0,704.0,-1.95,140168.0,100647859.2,2022,39.13,18.1,19.54,0.0
2022-07-05,704.0,713.0,690.0,690.0,-1.99,50002.0,34827117.6,2022,39.13,18.1,19.54,0.0
2022-07-06,690.0,693.0,676.2,689.0,-0.14,42283.0,29025276.9,2022,39.13,18.1,19.54,0.0
2022-07-07,702.0,710.0,680.0,685.0,-0.58,38738.0,26611172.3,2022,39.13,18.1,19.54,0.0
2022-07-08,685.0,687.0,664.3,668.0,-2.48,45733.0,30725228.8,2022,39.13,18.1,19.54,0.0
2022-07-11,662.0,662.0,640.0,648.0,-2.99,134434.0,87145321.7,2022,39.13,18.1,19.54,0.0
2022-07-12,648.0,660.0,646.0,657.0,1.39,53503.0,35028276.3,2022,39.13,18.1,19.54,0.0
2022-07-13,657.0,680.0,657.0,680.0,3.5,124370.0,83391813.9,2022,39.13,18.1,19.54,0.0
2022-07-14,670.0,697.8,667.1,694.0,2.06,448553.0,301886738.5,2022,39.13,18.1,19.54,0.0
2022-07-15,694.0,704.0,688.0,696.0,0.29,44293.0,30796694.2,2022,39.13,18.1,19.54,0.0
2022-07-17,709.9,709.9,691.0,703.0,1.01,64978.0,45630844.1,2022,39.13,18.1,19.54,0.0
2022-07-18,703.0,704.0,695.0,703.0,0.0,48670.0,34068291.0,2022,39.13,18.1,19.54,0.0
2022-07-19,709.0,718.0,704.1,713.0,1.42,96528.0,68800235.5,2022,39.13,18.1,19.54,0.0
2022-07-20,710.0,720.0,709.0,716.0,0.42,64499.0,46187074.6,2022,39.13,18.1,19.54,0.0
2022-07-21,730.0,735.0,719.0,722.0,0.84,155068.0,112262850.6,2022,39.13,18.1,19.54,0.0
2022-07-22,724.0,724.9,712.0,713.0,-1.25,47223.0,33795047.5,2022,39.13,18.1,19.54,0.0
2022-07-24,713.0,724.9,706.0,724.0,1.54,86801.0,62181450.4,2022,39.13,18.1,19.54,0.0
2022-07-25,733.0,734.5,728.0,731.0,0.97,101736.0,74412150.5,2022,39.13,18.1,19.54,0.0
2022-07-26,731.1,731.1,708.0,709.0,-3.01,102412.0,73394457.6,2022,39.13,18.1,19.54,0.0
2022-07-27,709.0,714.9,701.0,711.0,0.28,54808.0,38840191.1,2022,39.13,18.1,19.54,0.0
2022-07-28,719.9,719.9,705.1,709.0,-0.28,75111.0,53398498.3,2022,39.13,18.1,19.54,0.0
2022-07-29,712.0,715.0,706.0,707.9,-0.16,30305.0,21491560.1,2022,39.13,18.1,19.54,0.0
2022-07-31,710.0,731.0,707.0,725.0,2.42,87775.0,63352657.3,2022,39.13,18.1,19.54,0.0
2022-08-01,730.0,730.0,721.0,722.0,-0.41,60754.0,44154399.8,2022,39.13,18.1,19.54,0.0
2022-08-02,730.0,730.0,720.2,720.2,-0.25,44090.0,31879757.1,2022,39.13,18.1,19.54,0.0
2022-08-03,720.2,725.0,715.0,715.0,-0.72,50858.0,36562734.2,2022,39.13,18.1,19.54,0.0
2022-08-04,719.9,719.9,705.0,706.0,-1.26,58366.0,41331887.3,2022,39.13,18.1,19.54,0.0
2022-08-05,700.0,704.8,695.0,695.5,-1.49,33014.0,23041620.0,2022,39.13,18.1,19.54,0.0
2022-08-07,700.0,706.0,695.0,699.0,0.5,41323.0,28874081.3,2022,39.13,18.1,19.54,0.0
2022-08-08,712.9,712.9,686.0,694.0,-0.72,47484.0,33054044.9,2022,39.13,18.1,19.54,0.0
2022-08-09,694.0,695.0,681.0,687.0,-1.01,47705.0,32747308.5,2022,39.13,18.1,19.54,0.0
2022-08-10,680.1,683.0,665.1,674.0,-1.89,61587.0,41625686.1,2022,39.13,18.1,19.54,0.0
2022-08-11,665.0,677.0,665.0,669.0,-0.74,44403.0,29792160.9,2022,39.13,18.1,19.54,0.0
2022-08-14,669.0,669.0,657.0,660.5,-1.27,49791.0,32910480.1,2022,39.13,18.1,19.54,0.0
2022-08-15,650.0,666.5,648.0,666.5,0.91,66185.0,43502319.7,2022,39.13,18.1,19.54,0.0
2022-08-16,679.8,679.8,663.1,664.1,-0.36,59039.0,39346149.3,2022,39.13,18.1,19.54,0.0
2022-08-17,665.0,665.0,657.0,660.0,-0.62,39009.0,25753896.0,2022,39.13,18.1,19.54,0.0
2022-08-18,661.0,673.0,658.0,668.0,1.21,29374.0,19552327.1,2022,39.13,18.1,19.54,0.0
2022-08-21,669.9,675.0,665.0,667.0,-0.15,23208.0,15532671.9,2022,39.13,18.1,19.54,0.0
2022-08-22,665.0,665.0,655.0,663.0,-0.6,29684.0,19656947.9,2022,39.13,18.1,19.54,0.0
2022-08-23,667.9,667.9,661.0,662.0,-0.15,13142.0,8705774.5,2022,39.13,18.1,19.54,0.0
2022-08-24,670.0,670.0,661.6,664.0,0.3,22672.0,15045337.9,2022,39.13,18.1,19.54,0.0
2022-08-25,665.0,665.7,659.0,659.0,-0.75,33612.0,22244267.1,2022,39.13,18.1,19.54,0.0
2022-08-26,657.0,660.0,652.0,655.0,-0.61,18693.0,12237204.0,2022,39.13,18.1,19.54,0.0
2022-08-28,651.0,655.0,645.1,646.1,-1.36,45482.0,29472789.8,2022,39.13,18.1,19.54,0.0
2022-08-29,645.0,650.0,644.1,649.0,0.45,13292.0,8596725.9,2022,39.13,18.1,19.54,0.0
2022-08-30,657.0,658.0,645.3,645.3,-0.57,16576.0,10752450.1,2022,39.13,18.1,19.54,0.0
2022-08-31,650.0,650.0,638.1,638.3,-1.08,27446.0,17631602.2,2022,39.13,18.1,19.54,0.0
2022-09-01,638.0,651.0,637.0,641.5,0.5,20303.0,13073432.1,2022,39.13,18.1,19.54,0.0
2022-09-02,649.9,650.0,642.0,645.0,0.55,4993.0,3227492.8,2022,39.13,18.1,19.54,0.0
2022-09-04,645.1,652.0,644.5,648.0,0.47,21391.0,13843247.0,2022,39.13,18.1,19.54,0.0
2022-09-05,639.0,650.0,639.0,647.0,-0.15,19888.0,12865527.2,2022,39.13,18.1,19.54,0.0
2022-09-06,647.0,647.5,638.0,642.9,-0.63,10623.0,6821301.4,2022,39.13,18.1,19.54,0.0
2022-09-07,642.0,654.8,630.0,635.0,-1.23,37836.0,23985156.5,2022,39.13,18.1,19.54,0.0
2022-09-08,640.0,641.0,626.0,630.9,-0.65,29046.0,18308336.6,2022,39.13,18.1,19.54,0.0
2022-09-11,627.0,634.9,627.0,630.0,-0.14,17208.0,10836637.3,2022,39.13,18.1,19.54,0.0
2022-09-12,627.0,630.0,626.0,627.1,-0.46,19410.0,12162069.6,2022,39.13,18.1,19.54,0.0
2022-09-13,635.0,635.0,631.0,633.0,0.94,21945.0,13895104.8,2022,39.13,18.1,19.54,0.0
2022-09-14,635.0,650.0,635.0,650.0,2.69,18053.0,11666105.0,2022,39.13,18.1,19.54,0.0
2022-09-15,653.0,653.0,628.1,630.0,-3.08,41415.0,26266552.5,2022,39.13,18.1,19.54,0.0
2022-09-16,621.0,629.9,618.0,627.0,-0.48,19072.0,11919312.7,2022,39.13,18.1,19.54,0.0
2022-09-18,620.1,626.9,617.0,617.1,-1.58,38395.0,23846911.9,2022,39.13,18.1,19.54,0.0
2022-09-20,620.0,620.0,602.0,603.1,-2.27,34869.0,21139720.02,2022,39.13,18.1,19.54,0.0
2022-09-21,615.0,615.0,605.0,610.0,1.14,23401.0,14328316.2,2022,39.13,18.1,19.54,0.0
2022-09-22,620.8,620.8,609.0,613.9,0.64,7862.0,4806343.7,2022,39.13,18.1,19.54,0.0
2022-09-25,618.0,620.0,600.3,604.3,-1.56,30846.0,18688918.1,2022,39.13,18.1,19.54,0.0
2022-09-27,610.0,618.0,605.1,609.0,0.78,19390.0,11844853.5,2022,39.13,18.1,19.54,0.0
2022-09-28,609.0,617.0,608.0,612.0,0.49,16060.0,9834718.5,2022,39.13,18.1,19.54,0.0
2022-09-29,612.0,623.0,605.2,618.3,1.03,26572.0,16300959.1,2022,39.13,18.1,19.54,0.0
2022-10-09,629.0,632.0,614.0,632.0,2.22,24888.0,15454855.3,2022,39.13,18.1,19.54,0.0
2022-10-10,633.7,633.7,613.0,621.4,-1.68,18776.0,11636983.0,2022,39.13,18.1,19.54,0.0
2022-10-11,620.0,621.0,608.6,609.0,-2.0,19681.0,12006407.8,2022,39.13,18.1,19.54,0.0
2022-10-12,610.0,617.7,607.3,612.5,0.57,17812.0,10873156.7,2022,39.13,18.1,19.54,0.0
2022-10-13,610.0,615.0,606.0,612.0,-0.08,25259.0,15411972.3,2022,39.13,18.1,19.54,0.0
2022-10-16,620.0,620.0,608.0,609.9,-0.34,14547.0,8864682.3,2022,39.13,18.1,19.54,0.0
2022-10-17,612.0,614.0,610.0,610.0,0.02,9862.0,6030662.8,2022,39.13,18.1,19.54,0.0
2022-10-19,615.0,618.0,610.0,615.1,0.84,23531.0,14412154.2,2022,39.13,18.1,19.54,0.0
2022-10-20,615.0,620.0,612.5,615.9,0.13,21739.0,13388024.9,2022,39.13,18.1,19.54,0.0
2022-10-23,617.0,624.9,616.0,618.0,0.34,9212.0,5690098.1,2022,39.13,18.1,19.54,0.0
2022-10-31,629.9,664.0,629.9,660.0,6.8,95003.0,61721232.6,2022,39.13,18.1,19.54,0.0
2022-11-01,665.0,702.0,661.0,695.0,5.3,97337.0,66560215.4,2022,39.13,18.1,19.54,0.0
2022-11-02,700.0,702.0,684.0,693.6,-0.2,52344.0,36410432.7,2022,39.13,18.1,19.54,0.0
2022-11-03,690.0,691.0,678.0,684.0,-1.38,46344.0,31716708.7,2022,39.13,18.1,19.54,0.0
2022-11-06,690.0,693.0,678.1,689.0,0.73,45183.0,31016389.0,2022,39.13,18.1,19.54,0.0
2022-11-07,698.0,698.0,678.0,678.0,-1.6,50047.0,34318453.5,2022,39.13,18.1,19.54,0.0
2022-11-08,676.0,680.0,674.0,676.1,-0.28,29430.0,19926154.9,2022,39.13,18.1,19.54,0.0
2022-11-09,685.0,685.0,669.1,670.0,-0.9,24540.0,16520119.3,2022,39.13,18.1,19.54,0.0
2022-11-10,672.0,675.0,660.0,660.1,-1.48,38406.0,25559451.9,2022,39.13,18.1,19.54,0.0
2022-11-13,660.1,667.9,650.0,660.0,-0.02,19746.0,13026486.6,2022,39.13,18.1,19.54,0.0
2022-11-14,660.0,671.0,657.0,669.0,1.36,30779.0,20337336.0,2022,39.13,18.1,19.54,0.0
2022-11-15,680.0,680.0,661.0,665.0,-0.6,23607.0,15778546.2,2022,39.13,18.1,19.54,0.0
2022-11-16,666.0,685.0,665.0,680.0,2.26,23582.0,16001360.9,2022,39.13,18.1,19.54,0.0
2022-11-17,692.0,692.0,685.0,688.0,1.18,30365.0,20906729.1,2022,39.13,18.1,19.54,0.0
2022-11-22,699.7,700.0,686.0,686.0,-0.29,22019.0,15249797.9,2022,39.13,18.1,19.54,0.0
2022-11-23,686.0,690.0,681.2,683.0,-0.44,11745.0,8039715.2,2022,39.13,18.1,19.54,0.0
2022-11-24,685.0,690.0,680.0,690.0,1.02,42892.0,29306669.2,2022,39.13,18.1,19.54,0.0
